"alb_id";"alb_chr";"alb_start";"alb_end";"alb_strand";"atr_id";"atr_chr";"atr_start";"atr_end";"atr_strand";"gam_id";"gam_chr";"gam_start";"gam_end";"gam_strand";"sin_id";"sin_chr";"sin_start";"sin_end";"sin_strand"
"AALB003763";"3R";102404988;102410650;-1;"AATE000881";"3L";169396584;169398893;1;"AGAP011935";"3L";223378265;223379034;-1;"ASIC018064";"3L";78058013;78058051;-1
"AALB001610";"2L";97441165;97448241;1;"AATE018845";"2R";17845290;17847096;-1;"AGAP009495";"3R";169753527;169754746;1;"ASIC007255";"2R";14363057;14363789;-1
"AALB003788";"3R";102677729;102681371;1;"AATE016146";"3L";169060797;169064231;-1;"AGAP012376";"3L";229350302;229350904;1;"ASIC018010";"3L";78393328;78393440;1
"AALB005981";"3L";166634506;166636596;-1;"AATE005819";"2L";74139744;74142510;-1;"AGAP007399";"2L";131991272;131994489;1;"ASIC019713";"2L";49841495;49841513;-1
"AALB010192";"3R";111829350;111830916;-1;"AATE016139";"3L";182724459;182727413;1;"AGAP012240";"3L";227363540;227365217;1;"ASIC015391";"3L";69876050;69876304;-1
"AALB009774";"3R";104766385;104771756;-1;"AATE012157";"3L";186629142;186636768;-1;"AGAP012033";"3L";224881577;224882234;-1;"ASIC004957";"3L";65428961;65429447;-1
"AALB008814";"2R";21612671;21614006;-1;"AATE010755";"3R";107670932;107672284;-1;"AGAP001912";"2R";36267331;36268705;-1;"ASIC008158";"3R";55921268;55922233;-1
"AALB008554";"2R";60570007;60571281;1;"AATE001936";"3R";145730061;145731380;1;"AGAP013349";"2R";77256041;77257234;1;"ASIC001576";"3R";59420814;59421996;-1
"AALB002814";"2R";61745450;61755110;-1;"AATE009088";"3R";156254774;156266732;-1;"AGAP003468";"2R";62296768;62310782;1;"ASIC019498";"2L";52929415;52929487;1
"AALB001199";"2L";68019656;68022656;-1;"AATE008546";"2R";45733754;45735841;-1;"AGAP009033";"3R";159382736;159384754;-1;"ASIC008586";"2R";28531734;28533788;-1
"AALB003332";"X";10455512;10456250;-1;"AATE020008";"X";12123705;12124888;1;"AGAP000809";"X";14838271;14839995;1;"ASIC007672";"X";11287218;11287322;-1
"AALB005614";"3L";162185156;162187339;-1;"AATE000867";"2L";61519831;61523683;-1;"AGAP006511";"2L";118961120;118963427;1;"ASIC019906";"2L";51774069;51774111;-1
"AALB003786";"3R";102673178;102674263;1;"AATE016775";"3L";169068351;169069436;-1;"AGAP012373";"3L";229345382;229346470;1;"ASIC018014";"3L";78387593;78388678;1
"AALB006322";"X";8050112;8052264;-1;"AATE003745";"3R";108032710;108035131;1;"AGAP001933";"2R";36678904;36681071;1;"ASIC008195";"3R";56269740;56269985;1
"AALB005611";"3L";162060045;162070382;-1;"AATE011035";"2L";75622866;75661849;-1;"AGAP006514";"2L";119163456;119180557;1;"ASIC019916";"2L";51639442;51639468;-1
"AALB002180";"2R";33177736;33179022;-1;"AATE008780";"3R";108887157;108888345;1;"AGAP001976";"2R";37273283;37274355;1;"ASIC004588";"3R";56902214;56902268;1
"AALB004028";"3R";123504672;123511806;1;"AATE002721";"3L";194546919;194552096;1;"AGAP011340";"3L";209559544;209564559;1;"ASIC004800";"3L";67814865;67815033;-1
"AALB007721";"X";9610093;9612036;-1;"AATE005781";"X";12176105;12178030;1;"AGAP013259";"X";9524563;9526527;1;"ASIC020455";"X";5219107;5220421;-1
"AALB002022";"2L";90345626;90348881;-1;"AATE008085";"2R";31853647;31857176;-1;"AGAP008081";"3R";140250215;140253757;-1;"ASIC006903";"2R";31638493;31638567;1
"AALB002257";"2R";31713445;31715807;1;"AATE012623";"3R";118573986;118579537;1;"AGAP002586";"2R";47546364;47550569;-1;"ASIC021987";"3R";60436298;60436657;-1
"AALB007883";"2L";64654470;64656592;1;"AATE000430";"2R";59247664;59249306;-1;"AGAP010241";"3R";186461693;186464279;1;"ASIC013415";"2R";33979123;33979832;-1
"AALB007289";"3L";136773384;136774002;-1;"AATE009177";"2L";101510998;101511995;-1;"AGAP005081";"2L";95431115;95431955;1;"ASIC018630";"2L";40683328;40683483;-1
"AALB002021";"2L";90350763;90356652;-1;"AATE019438";"2R";31857603;31864224;-1;"AGAP008082";"3R";140257901;140280570;-1;"ASIC006903";"2R";31638493;31638567;1
"AALB004441";"3L";145876587;145877764;1;"AATE002352";"2L";77454117;77468633;-1;"AGAP005904";"2L";109247289;109263312;1;"ASIC012263";"2L";43239035;43239149;-1
"AALB009818";"3R";105187709;105188482;-1;"AATE000249";"3L";164512452;164513580;1;"AGAP011457";"3L";213047051;213048051;-1;"ASIC015501";"3L";70863016;70863447;1
"AALB004686";"3L";149819104;149824550;-1;"AATE013382";"2L";65255894;65258092;-1;"AGAP006208";"2L";113929053;113930576;1;"ASIC018737";"2L";48666167;48666249;-1
"AALB008184";"2R";43165533;43174077;-1;"AATE009914";"3R";153775979;153782126;-1;"AGAP003597";"2R";64647185;64655655;-1;"ASIC004640";"3R";57808618;57808695;1
"AALB010572";"3R";117709183;117713710;-1;"AATE003507";"3L";161988155;161995761;-1;"AGAP011207";"3L";207493611;207495353;-1;"ASIC012695";"3L";63582933;63583105;-1
"AALB007878";"2L";64592489;64596285;1;"AATE019747";"2R";59324827;59328689;-1;"AGAP010234";"3R";186355623;186359496;1;"ASIC013411";"2R";34022982;34023105;-1
"AALB004925";"3L";153932305;153934169;-1;"AATE015028";"2L";62746936;62749727;-1;"AGAP005576";"2L";103018127;103020840;1;"ASIC018831";"2L";46157026;46157133;-1
"AALB009338";"2R";14655261;14656035;-1;"AATE005505";"3R";103972990;103973834;1;"AGAP001237";"2R";26027090;26028300;-1;"ASIC011526";"3R";53107342;53107358;-1
"AALB004652";"3L";149206458;149207619;1;"AATE007856";"2L";65095623;65099978;1;"AGAP006216";"2L";114140846;114144718;-1;"ASIC018898";"2L";48475456;48475634;1
"AALB000655";"2L";77733580;77738318;1;"AATE001927";"2R";40671132;40676802;1;"AGAP008984";"3R";157701259;157706119;-1;"ASIC015763";"2R";27152351;27155401;1
"AALB007874";"2L";64560041;64563661;1;"AATE000008";"2R";59368092;59371847;-1;"AGAP010228";"3R";186310589;186313163;1;"ASIC013453";"2R";34086771;34086851;-1
"AALB010351";"3R";114464458;114466710;-1;"AATE020057";"3L";183928971;183930015;-1;"AGAP011056";"3L";203912567;203913612;1;"ASIC019492";"3L";74399325;74399381;-1
"AALB006139";"3L";168612697;168618638;-1;"AATE013904";"2L";95076443;95084950;-1;"AGAP006185";"2L";113544939;113548611;-1;"ASIC018980";"2L";44769767;44769809;1
"AALB009370";"2R";14484438;14486213;-1;"AATE005148";"3R";104164151;104165960;1;"AGAP013518";"2R";25815082;25816601;-1;"ASIC011594";"3R";53811956;53812424;1
"AALB003808";"3R";102864461;102868570;1;"AATE019067";"3L";171387442;171389647;-1;"AGAP012408";"3L";229882773;229884916;1;"ASIC018225";"3L";76838474;76838755;1
"AALB010510";"3R";117010750;117012240;1;"AATE020415";"3L";180765387;180766837;1;"AGAP011782";"3L";221366053;221368010;1;"ASIC018402";"3L";80525895;80526701;-1
"AALB006265";"X";8608532;8609901;-1;"AATE018926";"X";13824728;13827663;-1;"AGAP000857";"X";15790708;15792393;-1;"ASIC016939";"X";10186683;10186841;1
"AALB015606";"2R";34972343;34976716;1;"AATE007401";"3R";150193356;150197364;1;"AGAP004164";"2R";75251556;75255787;1;"ASIC021770";"3R";61026379;61026513;-1
"AALB010381";"3R";114660808;114663234;-1;"AATE005035";"3L";170345144;170346925;-1;"AGAP011834";"3L";222011457;222012640;1;"ASIC018189";"3L";77124666;77124897;1
"AALB006481";"X";5988112;5988696;-1;"AATE001938";"X";9669669;9674299;1;"AGAP001044";"X";20161491;20162678;1;"ASIC006252";"X";8494309;8494500;1
"AALB003095";"2R";48933508;48935209;1;"AATE004246";"3R";118147870;118150547;1;"AGAP002595";"2R";47949846;47951227;-1;"ASIC021944";"3R";60050198;60050530;1
"AALB014550";"3L";168034247;168035836;-1;"AATE020036";"2L";69492350;69499351;-1;"AGAP005052";"2L";94497186;94499450;1;"ASIC016157";"2L";36727812;36729368;1
"AALB010371";"3R";114615923;114617154;-1;"AATE002016";"3L";170288593;170291264;-1;"AGAP011846";"3L";222102129;222103005;1;"ASIC018177";"3L";77180304;77180376;1
"AALB003132";"2R";49629003;49629590;-1;"AATE004162";"3R";137186119;137189026;1;"AGAP013183";"2R";67957238;67967339;1;"ASIC002282";"3R";58693516;58694106;1
"AALB006046";"3L";167519768;167520827;-1;"AATE011133";"2L";81442732;81444104;1;"AGAP005410";"2L";100883677;100885669;1;"ASIC016340";"2L";34194123;34194201;1
"AALB010017";"3R";108253822;108255885;1;"AATE018638";"3L";171499194;171500212;1;"AGAP012104";"3L";225852925;225854676;1;"ASIC018242";"3L";76736352;76737513;-1
"AALB001921";"2L";91661882;91664404;-1;"AATE019292";"2R";31420267;31422794;-1;"AGAP008037";"3R";139808513;139811007;-1;"ASIC006986";"2R";32148410;32148609;1
"AALB001614";"2L";97411494;97414493;1;"AATE003155";"2R";17873367;17876967;-1;"AGAP009486";"3R";169712896;169716968;1;"ASIC007268";"2R";14392794;14392842;-1
"AALB003313";"X";10227590;10229701;-1;"AATE021173";"X";6245026;6249837;-1;"AGAP001028";"X";19742305;19746392;-1;"ASIC016336";"2L";34373346;34373630;-1
"AALB006366";"X";7491218;7495192;-1;"AATE012633";"X";596608;600620;-1;"AGAP000864";"X";16089585;16093450;1;"ASIC004473";"X";4676761;4676962;-1
"AALB007139";"2R";30420526;30436148;1;"AATE007865";"3R";153978433;153986307;-1;"AGAP002009";"2R";38129717;38143880;1;"ASIC004676";"3R";57635794;57635923;1
"AALB007064";"3R";128050365;128050820;-1;"AATE015208";"3L";179144083;179144448;1;"AGAP011146";"3L";206087530;206087991;-1;"ASIC004763";"3L";68225016;68225471;-1
"AALB005159";"3L";156667872;156669476;-1;"AATE007732";"2L";73549415;73551055;1;"AGAP007510";"2L";132673034;132674617;-1;"ASIC019817";"2L";49242943;49244475;1
"AALB009798";"3R";105025684;105031015;-1;"AATE013377";"3L";191646243;191652753;-1;"AGAP011694";"3L";219594537;219598137;1;"ASIC015525";"3L";71072978;71073043;1
"AALB004672";"3L";149558792;149559767;-1;"AATE010732";"2L";64971475;64972619;-1;"AGAP006233";"2L";114238255;114239313;1;"ASIC018914";"2L";48365152;48365578;-1
"AALB006191";"3L";169450015;169453515;1;"AATE020128";"2L";96052492;96057362;-1;"AGAP006739";"2L";123311387;123314826;1;"ASIC019098";"2L";43839477;43839510;1
"AALB006795";"X";1985168;1989014;-1;"AATE017108";"X";2352907;2358255;1;"AGAP000770";"X";13856868;13859415;-1;"ASIC009704";"X";3280300;3280397;-1
"AALB000680";"2L";77439708;77447853;1;"AATE004573";"2R";25593607;25603604;1;"AGAP008334";"3R";144413168;144416800;1;"ASIC013568";"2R";30130374;30130398;1
"AALB006839";"X";1533871;1538279;1;"AATE002274";"X";13382300;13389160;1;"AGAP000718";"X";13057051;13066994;1;"ASIC009648";"X";1378405;1378668;1
"AALB001425";"2L";100091013;100097496;1;"AATE015612";"2R";16675390;16685993;1;"AGAP007888";"3R";137534585;137546834;-1;"ASIC007439";"2R";13218610;13218925;1
"AALB000375";"2L";82975722;82981109;1;"AATE016423";"2R";21010809;21015090;1;"AGAP009913";"3R";180224602;180226689;1;"ASIC014620";"2R";20395457;20395906;-1
"AALB001759";"2L";94088597;94095760;-1;"AATE001541";"2R";20195838;20203915;-1;"AGAP009310";"3R";166157612;166182965;1;"ASIC006389";"2R";16634211;16634280;-1
"AALB007843";"2L";64104574;64108049;-1;"AATE000210";"2R";57896453;57900082;-1;"AGAP010198";"3R";185590399;185593812;-1;"ASIC013516";"2R";31247852;31247891;1
"AALB006361";"X";7543745;7551929;-1;"AATE007676";"X";11704343;11721503;1;"AGAP000792";"X";14419729;14435537;1;"ASIC020492";"X";5740586;5740840;1
"AALB005135";"3L";156522512;156523300;-1;"AATE004626";"2L";73696836;73702950;1;"AGAP007479";"2L";132516382;132517344;-1;"ASIC019782";"2L";49399468;49399498;-1
"AALB004012";"3R";123716673;123718244;1;"AATE018609";"3L";189807032;189808474;1;"AGAP011356";"3L";209843603;209845670;1;"ASIC004827";"3L";67545598;67547010;-1
"AALB001675";"2L";95461606;95464745;-1;"AATE005416";"2R";41399728;41402935;1;"AGAP009136";"3R";161890283;161892721;-1;"ASIC015819";"2R";27914041;27916431;1
"AALB005237";"3L";157727469;157731739;1;"AATE016774";"2L";75253235;75257555;-1;"AGAP006535";"2L";119637917;119641864;1;"ASIC019520";"2L";51295126;51295190;-1
"AALB006464";"X";6146876;6147823;1;"AATE016017";"X";2108241;2143148;1;"AGAP013276";"X";13559147;13560148;-1;"ASIC009535";"X";2415146;2416210;-1
"AALB001353";"2L";100844412;100851913;-1;"AATE007756";"2R";16808056;16817489;-1;"AGAP007865";"3R";137379157;137386401;1;"ASIC007470";"2R";13351614;13354524;-1
"AALB003214";"3L";138994544;138994873;1;"AATE018451";"2L";83651425;83651754;1;"AGAP005202";"2L";97870981;97871768;1;"ASIC019078";"2L";45597718;45598047;-1
"AALB006159";"3L";168910677;168916443;-1;"AATE009314";"2L";95553206;95580391;-1;"AGAP006083";"2L";111821657;111829080;-1;"ASIC019040";"2L";44352296;44352437;1
"AALB006696";"X";3350607;3353723;-1;"AATE017983";"X";2193367;2197545;-1;"AGAP000393";"X";7193219;7195884;1;"ASIC009542";"X";2348498;2348881;1
"AALB004828";"3L";152057203;152060325;-1;"AATE001455";"2L";71620561;71624713;1;"AGAP006643";"2L";121229727;121233671;1;"ASIC019743";"2L";52524547;52524705;1
"AALB002321";"2R";28033053;28038804;-1;"AATE014418";"3R";138309650;138315636;1;"AGAP002829";"2R";52323762;52329110;1;"ASIC014088";"3R";58508798;58508992;-1
"AALB006450";"X";6269631;6271716;-1;"AATE018347";"X";7814211;7816246;-1;"AGAP000014";"X";154424;155289;-1;"ASIC005220";"X";604476;604482;1
"AALB003755";"3R";102361266;102363947;-1;"AATE020165";"3L";169444482;169445984;1;"AGAP011927";"3L";223314155;223316892;-1;"ASIC018077";"3L";78013006;78013325;-1
"AALB004121";"3L";140897663;140901948;1;"AATE009569";"2L";64867949;64873147;1;"AGAP005644";"2L";103844000;103847177;-1;"ASIC018929";"2L";48256109;48256274;-1
"AALB006658";"X";3912611;3914750;-1;"AATE011801";"X";13854;17238;-1;"AGAP000825";"X";15343949;15345874;-1;"ASIC008395";"3L";71940193;71940276;1
"AALB008780";"2R";63580242;63584043;-1;"AATE000648";"2R";57680126;57682558;1;"AGAP010190";"3R";185400605;185402994;1;"ASIC016356";"2L";34615898;34616701;-1
"AALB002982";"2R";46845452;46846597;-1;"AATE012353";"3R";159163554;159175215;1;"AGAP028407";"2R";81758702;81759766;1;"ASIC021891";"3R";61866673;61866788;-1
"AALB010811";"3R";121765163;121766831;1;"AATE002027";"3L";187120572;187123087;1;"AGAP012166";"3L";226363330;226364556;1;"ASIC015380";"3L";69796391;69796459;1
"AALB005281";"3L";158454566;158456930;1;"AATE017048";"2L";82460478;82462980;1;"AGAP006798";"2L";124250604;124252322;1;"ASIC019630";"2L";50495266;50495298;1
"AALB006577";"X";4790543;4810472;-1;"AATE010215";"X";9837859;9846222;1;"AGAP013275";"X";7860156;7871725;-1;"ASIC006226";"X";8319199;8319330;-1
"AALB000892";"2L";74188726;74192359;-1;"AATE013440";"2R";47014123;47015402;-1;"AGAP010010";"3R";182597710;182599246;-1;"ASIC008558";"2R";29824716;29824808;-1
"AALB000645";"2L";77816415;77818276;1;"AATE002947";"2R";40761578;40765253;1;"AGAP009151";"3R";162705533;162707940;-1;"ASIC015873";"2R";27248328;27248838;1
"AALB006186";"3L";169299041;169305589;-1;"AATE002659";"2L";96255013;96257634;1;"AGAP006735";"2L";123098863;123105426;-1;"ASIC019138";"2L";43624191;43624312;-1
"AALB006643";"X";4097654;4099313;-1;"AATE014626";"X";11254143;11260507;1;"AGAP000067";"X";1035905;1037155;1;"ASIC020319";"X";6143447;6143851;-1
"AALB006801";"X";1968882;1971928;-1;"AATE007402";"X";867824;870863;-1;"AGAP001047";"X";20424066;20427902;1;"ASIC007714";"X";12145699;12145908;1
"AALB009892";"3R";106208507;106217516;-1;"AATE014372";"3L";183426967;183434563;-1;"AGAP011085";"3L";204468486;204477570;1;"ASIC019453";"3L";73993648;73993897;-1
"AALB005749";"3L";163891586;163894232;1;"AATE003246";"2L";72294868;72297902;-1;"AGAP007390";"2L";131949770;131952401;-1;"ASIC019700";"2L";49885762;49887313;1
"AALB010233";"3R";112472714;112480607;1;"AATE008744";"3L";176926585;176931025;1;"AGAP010571";"3L";194555751;194559236;-1;"ASIC005028";"3L";64490588;64491089;1
"AALB006617";"X";4428769;4430002;-1;"AATE014011";"X";11673372;11676262;-1;"AGAP000091";"X";1532552;1534866;-1;"ASIC020498";"X";5774272;5774457;-1
"AALB007302";"3L";136940273;136945030;-1;"AATE003910";"2L";84065026;84067997;1;"AGAP005034";"2L";94316330;94320524;-1;"ASIC019235";"2L";45208025;45208936;-1
"AALB003737";"3R";102168222;102169333;1;"AATE021059";"3L";169703020;169703942;-1;"AGAP011906";"3L";222942530;222943600;1;"ASIC018110";"3L";77761863;77762120;-1
"AALB015815";"3L";160409155;160427811;1;"AATE019520";"2L";73086751;73108396;-1;"AGAP007545";"2L";133121684;133135357;1;"ASIC019866";"2L";48832458;48832507;1
"AALB006697";"X";3348536;3349210;1;"AATE017697";"X";2198046;2200063;-1;"AGAP000392";"X";7190193;7191535;1;"ASIC009543";"X";2344050;2344174;1
"AALB000970";"2L";72779071;72780015;-1;"AATE013201";"2R";54404598;54415759;1;"AGAP008626";"3R";148758622;148768078;-1;"ASIC017264";"2R";21482422;21482619;1
"AALB004689";"3L";149835771;149838519;1;"AATE001618";"2L";65270912;65273088;1;"AGAP006661";"2L";122102770;122104785;1;"ASIC018671";"2L";48683755;48684160;-1
"AALB009327";"2R";14865950;14878606;-1;"AATE015970";"3R";103765517;103766785;1;"AGAP001251";"2R";26294359;26295653;-1;"ASIC011547";"3R";53310689;53310892;-1
"AALB000442";"2L";81642326;81648002;1;"AATE012662";"2R";21565632;21572425;1;"AGAP009837";"3R";179095886;179096999;1;"ASIC014541";"2R";19810909;19810977;-1
"AALB007696";"X";9362324;9364769;1;"AATE001740";"X";3181156;3183934;-1;"AGAP000137";"X";2108015;2110819;-1;"ASIC009701";"X";3885023;3885264;1
"AALB015578";"2L";74927550;74928796;1;"AATE012057";"2R";27790935;27792300;1;"AGAP009803";"3R";178688646;178690020;-1;"ASIC017202";"2R";22360164;22361039;1
"AALB006116";"3L";168279064;168281410;-1;"AATE004038";"2L";90607290;90609908;1;"AGAP005753";"2L";105880795;105882813;1;"ASIC018439";"2L";40180951;40181057;-1
"AALB004806";"3L";151576958;151577953;-1;"AATE010742";"2L";97916608;97917420;1;"AGAP013485";"2R";62185008;62185712;1;"ASIC020461";"X";5282068;5282712;-1
"AALB009800";"3R";105036735;105038303;-1;"AATE019845";"3L";191663773;191665245;-1;"AGAP011439";"3L";212840060;212841532;-1;"ASIC015523";"3L";71062216;71063688;1
"AALB009430";"2R";13565047;13571089;-1;"AATE018407";"3R";105099729;105106293;1;"AGAP001140";"2R";24826814;24833147;-1;"ASIC011484";"3R";54715345;54715668;1
"AALB015676";"2R";57461944;57462936;1;"AATE003721";"3R";150416538;150417720;-1;"AGAP004379";"2R";79757406;79758426;1;"ASIC021747";"3R";60794335;60794475;1
"AALB007760";"X";10936768;10939416;1;"AATE020486";"X";1022000;1023760;-1;"AGAP000118";"X";1937074;1938427;-1;"ASIC007690";"X";11938105;11938249;1
"AALB001612";"2L";97421562;97424658;1;"AATE006062";"2R";17863909;17867318;-1;"AGAP009488";"3R";169724480;169727771;1;"ASIC007266";"2R";14383095;14383131;-1
"AALB008783";"2R";63557748;63562900;-1;"AATE015696";"2R";57703627;57711197;1;"AGAP010193";"3R";185423298;185430239;1;"ASIC013545";"2R";31453183;31453330;-1
"AALB009807";"3R";105078886;105080111;1;"AATE015271";"3L";164666495;164667972;-1;"AGAP011448";"3L";212893940;212895195;1;"ASIC015512";"3L";71013443;71013524;-1
"AALB001535";"2L";98680937;98683429;-1;"AATE020758";"2R";21209963;21211036;-1;"AGAP009928";"3R";180424443;180433676;1;"ASIC014646";"2R";20202703;20202870;-1
"AALB001116";"2L";69619359;69620777;-1;"AATE013101";"X";6805986;6807746;1;"AGAP000934";"X";17661067;17662596;1;"ASIC005203";"X";777378;777524;1
"AALB007300";"3L";136920179;136920845;-1;"AATE018140";"2L";89321607;89323950;-1;"AGAP004990";"2L";93258083;93259937;1;"ASIC016545";"2L";38112518;38112647;1
"AALB006040";"3L";167419505;167420414;-1;"AATE008131";"2L";81579184;81580956;1;"AGAP005413";"2L";101009397;101010689;1;"ASIC016265";"2L";34323963;34324172;1
"AALB015571";"2L";91289446;91290834;-1;"AATE015426";"2R";21833973;21834878;1;"AGAP009854";"3R";179370706;179372176;1;"ASIC014580";"2R";19530962;19531864;-1
"AALB010206";"3R";111980941;111984718;1;"AATE012843";"3L";176288181;176292055;1;"AGAP010530";"3L";193790440;193793891;1;"ASIC015605";"3L";68745636;68745711;-1
"AALB006398";"X";6805053;6830517;1;"AATE009068";"X";6748722;6759821;-1;"AGAP000222";"X";4133151;4163649;1;"ASIC005206";"X";728983;729015;-1
"AALB015601";"2R";35165977;35166884;1;"AATE013600";"3R";150410257;150411767;1;"AGAP004383";"2R";79767424;79768189;-1;"ASIC021752";"3R";60802765;60802896;-1
"AALB006088";"3L";167997295;167998777;-1;"AATE006636";"2L";69452830;69469752;-1;"AGAP005055";"2L";94552965;94555537;1;"ASIC016148";"2L";36781901;36781968;1
"AALB001480";"2L";99217053;99218508;-1;"AATE007478";"2R";26222600;26225037;1;"AGAP008363";"3R";145078835;145080902;1;"ASIC013599";"2R";30815876;30816124;1
"AALB015636";"3R";125305593;125307095;-1;"AATE010828";"3L";164457793;164459433;-1;"AGAP011467";"3L";213095178;213096670;1;"ASIC015489";"3L";70815119;70815583;-1
"AALB008403";"2R";39522599;39524511;1;"AATE015800";"X";1364725;1366256;-1;"AGAP000474";"X";8221968;8225382;1;"ASIC017113";"X";10820832;10821189;-1
"AALB010565";"3R";117626227;117627605;1;"AATE018394";"3L";161871098;161872595;1;"AGAP011198";"3L";207390360;207391825;1;"ASIC012725";"3L";63468402;63468408;1
"AALB003760";"3R";102389293;102394136;-1;"AATE009319";"3L";169411765;169418035;1;"AGAP011932";"3L";223351610;223359437;-1;"ASIC018069";"3L";78043035;78043187;-1
"AALB010757";"3R";120864092;120864661;-1;"AATE010722";"3L";174763769;174764703;-1;"AGAP011107";"3L";205115986;205116843;-1;"ASIC014505";"3L";72427079;72427180;1
"AALB003091";"2R";48858161;48860054;-1;"AATE019207";"3R";118061293;118062243;-1;"AGAP002598";"2R";48032043;48033788;1;"ASIC021935";"3R";59946941;59948544;-1
"AALB006410";"X";6569682;6571259;1;"AATE006470";"X";116963;124588;1;"AGAP013476";"X";5934317;5936196;1;"ASIC004449";"X";4507300;4509285;-1
