# genome1: genome1
# genome2: genome2
# genome3: genome3
# genome4: genome4
# block_id genome1_chr genome1_start genome1_len genome1_sign genome2_chr genome2_start genome2_len genome2_sign genome3_chr genome3_start genome3_len genome3_sign genome4_chr genome4_start genome4_len genome4_sign
0 X 1288346 1366 + X 12077395 2797 - X 14803452 22528 - X 5311444 136 +
0 X 1295300 1534 + X 12053212 1502 - X 14770308 1446 - X 5341015 124 +
0 X 1409909 5419 + X 11734718 3733 - X 14461512 65651 - X 5674006 429 +
0 X 1450400 1863 + X 13249876 2376 + X 16619141 2128 - X 1276014 670 +
0 X 1457961 1355 + X 13261139 2405 + X 16612688 1115 - X 1284953 905 +
0 X 1538909 5789 + X 2206059 12862 - X 7157708 10110 + X 2329132 55 +
0 X 1694964 3960 + X 102783 4155 - X 5905558 5557 - X 4529051 50 +
0 X 1699822 4829 + X 10909374 5240 - X 3084792 6159 - X 6518254 4889 +
0 X 1705424 2210 + X 4926522 951 + X 16949437 934 - X 7352542 419 -
0 X 1707833 953 + X 1627543 992 - 3L 220708835 20871 - X 11118100 998 +
0 X 1709789 3512 + X 13882900 3756 + X 15861007 7261 + X 10115194 116 -
0 X 1716663 6337 + X 14785819 9561 - X 11683504 3061 - X 9567735 68 -
0 X 1739722 4712 + X 14752727 5540 - X 11655373 8964 - X 12455730 598 +
0 X 1778731 14584 + X 14032199 4547 - X 16012846 14572 - X 9980959 46 +
0 X 1853363 4517 + X 13886970 3787 - X 15870646 3911 - X 10112812 121 +
0 X 1968882 3046 + X 867824 3039 + X 20424066 3836 - X 12145699 209 -
0 X 1985168 3846 + X 2352907 5348 - X 13856868 2547 + X 3280300 97 +
0 X 1989878 2599 + X 5139273 4061 + X 7701644 4891 - X 7103913 87 -
0 X 2019216 781 + 2R 27698466 814 - 3R 178823146 830 + 2R 22261102 290 -
0 X 2069106 5751 + X 2668976 4724 + X 2180446 5214 + X 9012856 135 +
0 X 2077153 7223 + X 2679122 14504 + X 2190074 5972 + X 9023311 68 +
0 X 2147032 595 + X 3264389 1581 - X 18783239 1060 + X 3790910 44 +
0 X 2579241 1103 + X 12662610 6255 - X 10205844 1137 + X 11569924 1244 -
0 X 2755365 2715 + X 12423935 2541 - X 10498796 2100 + X 11341798 1194 -
0 X 2809609 2393 + X 14664521 1918 + X 13767757 1810 + X 12587728 810 -
0 X 2812230 2256 + X 2519323 3258 + X 17122994 1757 - X 8844912 586 +
0 X 2852042 5536 + X 14646130 5469 - X 13740179 8244 - X 12613642 3215 +
0 X 2934413 2122 + X 12243412 4881 + X 24094799 47249 + X 11281749 53 +
0 X 2937699 8342 + X 12373510 5827 + X 23957193 41147 - X 11297069 377 +
0 X 3234281 1301 + X 3683777 967 + X 1792391 1121 + X 9622912 11 +
0 X 3262647 23533 + X 3730548 11355 + X 1857410 24808 + X 9682636 3014 +
0 X 3310366 14782 + X 3811396 33988 + X 8635241 17012 + X 9782077 35 +
0 X 3325752 1483 + X 3846883 1687 + X 8681589 628 + X 9803383 332 +
0 X 3345130 2518 + X 2190368 2568 + X 7199445 1942 - X 2351390 83 -
0 X 3348536 674 + X 2198046 2017 - X 7190193 1342 + X 2344050 124 +
0 X 3356204 2067 + X 13678777 1829 + X 15562826 1730 + X 10350771 818 -
0 X 3358906 8675 + X 13684007 5055 + X 15570148 7543 + X 10345110 104 -
0 X 3414147 9135 + X 10669549 12619 + X 12160909 8773 - X 2874959 1407 -
0 X 3466582 10385 + X 13801322 15388 - X 15755376 9792 - X 10218990 505 +
0 X 3480085 4436 + X 13789329 4823 - X 15745790 4116 - X 10232169 160 +
0 X 3484678 2027 + X 13780070 1695 - X 15720737 1354 - X 10242786 80 +
0 X 3498067 23230 + X 13049681 21732 - X 12519279 17447 - X 2577074 56 +
0 X 3681608 10041 + X 10474362 5743 - X 16526579 8468 - X 1472295 75 +
0 X 3753318 4985 + X 10385947 3210 - X 16431518 3683 - X 1545771 856 +
0 X 3888235 5082 + X 13655488 16559 - X 6905029 23878 - X 3207846 217 +
0 X 3912611 2139 + X 13854 3384 + X 15343949 1925 + 3L 71940193 83 -
0 X 3915452 12275 + X 22994 5776 + X 15355731 9011 + X 4605783 196 -
0 X 3927729 1620 + X 30165 2435 + X 15367594 3790 + X 4597954 118 -
0 X 3931798 1162 + X 1226568 1227 - X 18315337 1128 + X 10647075 134 -
0 X 3939493 1327 + X 1223612 1798 - X 18322896 1461 + X 10644828 743 +
0 X 3953643 3493 + X 9925557 1364 - X 6807763 5559 - X 1929849 445 +
0 X 3978130 6714 + X 10481623 8667 + X 9215504 51028 - X 3048322 134 -
0 X 3999969 11128 + X 2914459 4296 - X 2466316 11277 - X 9251754 285 -
0 X 4082747 2982 + X 11264107 26052 - X 1048365 10809 - X 6112321 14 +
0 X 4124220 4841 + X 11200828 10744 - X 1005551 4758 - X 6169938 44 +
0 X 4142360 7537 + X 11330721 8760 + X 1099948 5051 + X 320884 125 -
0 X 4182720 6865 + X 11374568 12157 + X 1160877 4316 + X 277750 64 -
0 X 4250560 2583 + X 11465809 3567 + X 1234904 3587 + X 210603 326 -
0 X 4258057 4220 + X 11471323 7779 + X 1247090 4619 + X 202782 190 -
0 X 4263642 6322 + X 11481615 5407 + X 1254630 6406 + X 190863 126 -
0 X 4294539 3292 + X 11628975 3805 - X 4593069 2848 + X 51841 488 -
0 X 4298379 1508 + X 11622679 2273 + X 5120385 2702 + X 58566 149 -
0 X 4299898 3036 + X 11617049 2432 - X 1418615 3083 - X 65010 560 +
0 X 4417685 6755 + X 11660159 7922 + X 1521813 5436 + X 23477 241 -
0 X 4428769 1233 + X 11673372 2890 + X 1532552 2314 + X 5774272 185 +
0 X 4436845 8352 + X 11682831 18221 + X 1550317 7714 + X 5747806 1247 -
0 X 4489367 6020 + X 7672987 3249 + X 740684 3858 + X 481200 120 +
0 X 4499242 839 + X 5144479 1091 + X 7694969 4091 - X 7098895 107 -
0 X 4515852 912 + X 9680396 2789 - X 8105206 4946 + X 8490450 41 +
0 X 4572213 3858 + X 10618121 4270 + X 17165876 3651 - X 2922190 120 -
0 X 4576459 1602 + X 10622759 1305 + X 17155341 1469 - X 2920480 785 -
0 X 4781415 5002 + X 10897041 3416 - X 3166681 1459 + X 6534900 152 +
0 X 4790543 19929 + X 9837859 8363 - X 7860156 11569 + X 8319199 131 +
0 X 4822555 6601 + X 9806267 8319 - X 7904010 9800 + X 8343525 188 +
0 X 4853097 1883 + 3L 175413230 1576 - 2L 99705846 1569 - 3L 75080705 14 +
0 X 4866835 3398 + X 1268241 3879 + X 19832541 2412 + X 10699319 747 +
0 X 4912400 498 + X 2925099 2144 - 2L 129250618 796 + X 9270775 263 -
0 X 4913281 1752 + X 2920976 2101 - X 2485052 1817 - X 9267722 1130 -
0 X 4929513 9154 + X 5022438 11574 - X 16803740 8585 + X 7234477 356 +
0 X 5044830 6559 + X 15317638 8292 + X 5662879 13648 - X 10630896 36 -
0 X 5081052 3719 + X 15383087 15234 + X 5610066 6703 - X 10571747 164 -
0 X 5122975 674 + X 15457084 5644 + X 5542940 1696 - X 10496850 671 -
0 X 5129787 9953 + X 15486830 12273 + X 5511709 11082 - X 10487824 525 -
0 X 5145018 3288 + X 15504813 25653 + X 5495763 8103 - X 10465658 305 -
0 X 5148577 3412 + X 15537941 4540 + X 5489431 1950 - X 10453749 146 -
0 X 5270263 1766 + X 10496351 2458 + X 17404252 2055 - X 3037020 110 -
0 X 5326985 1249 + X 4804697 6418 - X 11074196 1274 - X 7504412 1169 +
0 X 5482731 862 + X 4610980 839 - X 10721571 985 - X 7758079 53 +
0 X 5484319 740 + X 4609027 1142 - X 10719350 790 - X 7759427 101 +
0 X 5485932 5045 + X 4602082 6632 - X 10709824 7682 - X 7762249 97 +
0 X 5494720 374 + X 4597650 353 - X 10699414 1035 - X 7776981 341 +
0 X 5495717 1225 + X 4594675 1491 - X 4521866 1068 - X 7801166 89 +
0 X 5501876 1423 + X 4584181 2353 - X 4507891 1663 - X 7812607 1090 +
0 X 5587185 988 + X 2962669 21724 - X 2540054 809 - X 9328959 62 -
0 X 5602695 2444 + X 4581086 1862 - X 4504112 1639 - X 7816462 170 +
0 X 5611595 2074 + X 4571760 5861 - X 4494266 1839 - X 7824713 95 +
0 X 5622189 11210 + X 4555014 12660 - X 4469805 5600 - X 7838526 413 +
0 X 5642442 10121 + X 4539452 6812 - X 4442941 15927 - X 7858344 496 +
0 X 5675635 7367 + X 4419947 3786 - X 4388904 20094 - X 7901657 656 +
0 X 5729468 929 + X 4333422 1702 - X 4334265 822 - X 7995534 79 +
0 X 5731141 1588 + X 4331493 1510 - X 4332624 1310 - X 7998698 105 +
0 X 5738303 1364 + X 4321101 5386 - X 4270081 57006 - X 8006641 1215 +
0 X 5848032 6855 + X 4149597 7182 - X 259828 29045 - X 8218468 161 +
0 X 5875606 1691 + X 860433 2565 - X 6873929 2147 + X 12155963 162 +
0 X 5889044 3329 + X 4109877 6188 + X 9857331 5381 + X 12668148 87 -
0 X 5926091 2377 + X 14663116 1208 - X 13765206 1757 - X 12591155 39 +
0 X 5929418 2196 + X 489031 3043 - X 4089326 4893 - X 3980859 805 +
0 X 5978671 3417 + X 10492980 2377 + X 17411652 6000 - X 3038709 1181 -
0 X 5982648 1850 + X 2250332 2764 - X 7114418 1176 + X 2286729 15 +
0 X 5989753 14615 + X 9659594 8844 - X 20100627 57579 - X 8539524 30 +
0 X 6005329 839 + X 9619329 1272 + X 1944205 1217 - 2R 29676426 725 +
0 X 6082575 10045 + X 2066150 1850 + X 13656841 11175 - X 2503557 62 -
0 X 6109274 2982 + X 2089903 2852 + X 13623925 2639 - X 2472361 2723 -
0 X 6173069 1601 + X 9790872 2902 + X 7942708 5083 - X 8366706 125 -
0 X 6177086 2311 + X 10612868 3672 - X 17173441 6517 + X 2928743 101 +
0 X 6228006 4046 + X 7776306 3529 + X 9460831 9134 + X 575055 123 +
0 X 6245668 2630 + X 7798639 3892 + X 11272364 6148 - X 593509 66 +
0 X 6269631 2085 + X 7814211 2035 + X 154424 865 + X 604476 6 -
0 X 6303721 11364 + X 7856026 11334 + X 192291 9649 + X 636530 182 +
0 X 6317030 2362 + X 7869633 2400 + X 204264 2877 + X 654532 90 +
0 X 6380850 651 + X 89512 988 - X 5884593 753 - 2L 36100581 581 +
0 X 6381899 5116 + X 15671129 6392 + X 15414172 9381 - X 11622789 272 +
0 X 6460413 10373 + X 1633833 7832 - X 20969559 147306 - X 3298674 384 -
0 X 6473341 1527 + 2L 77442669 1192 + 2L 109277484 1021 - 2L 43208530 164 +
0 X 6527727 2732 + X 618357 3158 + X 14915762 2867 - X 4696815 149 +
0 X 6569682 1577 + X 116963 7625 + X 5934317 1879 + X 4507300 1985 -
0 X 6779974 2218 + X 6808235 3830 - X 17669189 2256 - X 779756 68 -
0 X 6805053 25464 + X 6748722 11099 - X 4133151 30498 + X 728983 32 -
0 X 7080488 3310 + X 7106116 4206 + X 17997200 12412 + X 1041544 129 -
0 X 7319980 6172 + X 1813146 3837 + X 12767186 1952 - X 3524392 1859 +
0 X 7326346 1931 + X 1817146 8933 + X 12762561 1973 - X 3530166 326 +
0 X 7363819 825 + X 12408662 1970 + X 24086190 1399 + X 11327554 403 +
0 X 7491218 3974 + X 596608 4012 + X 16089585 3865 - X 4676761 201 +
0 X 7495844 7549 + X 1503333 8719 - X 20009765 7485 - X 10952087 480 -
0 X 7656280 2099 + X 11181516 2339 - X 980089 3172 - X 6202024 102 +
0 X 7674892 3860 + X 11158049 4800 - X 954969 6908 - X 6230056 335 +
0 X 7686604 12829 + X 11135059 12027 - X 932591 14943 - X 6239975 191 +
0 X 7793731 1975 + X 7563475 1835 + X 1578806 1616 - X 387129 80 +
0 X 7796254 3908 + X 7565730 5426 + X 1574720 1585 - X 389554 184 +
0 X 7808273 5006 + X 11103194 11395 + X 913208 4114 + X 6294274 207 +
0 X 7828373 765 + X 13648710 4958 - X 6943073 1005 + X 3194489 11 -
0 X 7836929 1513 + X 2596479 1923 - X 17009231 14579 + X 8929204 146 -
0 X 7849040 1790 + X 10914616 2591 - X 16743733 1737 + X 6514672 197 +
0 X 8047003 2601 + X 13470529 4540 - X 13162864 6193 - X 1458005 50 -
0 X 8050112 2152 + 3R 108032710 2421 - 2R 36678904 2167 - 3R 56269740 245 -
0 X 8080029 5670 + X 3341447 9381 + X 20604953 143807 - X 3739332 56 -
0 X 8416818 3264 + X 7767303 4064 - X 13806369 6920 - X 569332 99 -
0 X 8425889 2093 + X 7755357 5770 - X 13791909 4933 - X 558670 168 -
0 X 8449634 2272 + X 7732114 2573 - X 3000116 1741 - X 536045 18 -
0 X 8455890 1932 + X 7724618 4058 - X 2992904 4107 - X 530542 828 -
0 X 8460969 3228 + X 10971434 6963 + X 2965384 5352 + X 6445508 225 -
0 X 8479010 13226 + X 10943572 10617 - X 2943798 7115 - X 6474125 191 -
0 X 8492833 4827 + X 10630686 4079 - X 12106448 4571 - X 2911359 433 +
0 X 8499056 6984 + X 10648095 15247 + X 12135381 12456 + X 2898180 64 -
0 X 8548051 1038 + X 14668424 1563 + X 13784275 1168 + X 12584003 117 -
0 X 8549174 1016 + X 14670259 1031 + X 16746634 1129 + X 12582682 117 -
0 X 8621299 1841 + X 13830959 2165 + X 15800223 2193 + X 10179481 2117 -
0 X 8640298 919 + X 13867672 1116 + X 15837887 1297 + X 10142428 44 -
0 X 8643798 3894 + X 13871801 5361 + X 15841786 6683 + X 10131808 143 -
0 X 8797066 1385 + X 3266054 1370 - 2L 88640771 1492 + X 3788408 319 +
0 X 8882418 1385 + X 15188770 2533 - X 12622062 1670 + X 3590296 51 -
0 X 8917972 1707 + X 6732253 3011 - X 14391199 2783 - X 702302 122 -
0 X 8936858 2595 + X 6904159 29743 + X 14355393 5750 - X 672390 63 -
0 X 8939570 3969 + X 6691819 2751 - X 14351163 3558 - X 671814 116 -
0 X 8955936 1484 + X 9616708 1864 - X 1946472 1236 + X 8555703 97 +
0 X 8959886 2696 + X 9598109 11760 - X 1966956 2642 + X 8580505 1680 +
0 X 8967366 629 + 2R 20385005 455 + 3R 145621395 755 - 2R 16808679 632 +
0 X 8969366 3204 + X 10624328 5048 - X 17143168 5281 + X 2915040 38 +
0 X 8998350 6326 + X 2338005 12497 - X 8858303 31125 - X 2182533 233 +
0 X 9043568 2095 + X 12380528 2140 + 3L 198216972 1217 - X 11299287 216 +
0 X 9046092 1256 + X 12383410 2298 + 3R 158557532 1348 - X 11301015 111 +
0 X 9048276 4821 + X 12385916 6118 + X 22937392 9737 + X 11309164 219 +
0 X 9057639 4711 + X 12395417 12356 + 2L 91173995 3123 + X 11323667 206 +
0 X 9071301 1055 + X 9968941 1920 - X 6864349 1692 - X 1894804 123 +
0 X 9277918 1357 + X 15548207 3156 + X 1433119 2600 + X 10443890 26 -
0 X 9355123 2791 + X 3190955 3951 - X 2057361 3851 + X 3878035 15 +
0 X 9362324 2445 + X 3181156 2778 - X 2108015 2804 - X 3885023 241 +
0 X 9370261 1448 + X 605444 1515 - X 4598047 1756 + X 4682867 142 -
0 X 9372739 2390 + X 601086 3599 - X 4601136 3536 + X 4678442 65 -
0 X 9375829 2731 + X 1465925 2683 - X 19938332 3070 - X 10918978 1309 -
0 X 9425407 1548 + X 1396332 3557 - X 8188246 2637 + X 10844462 1027 -
0 X 9471616 6558 + X 899466 6633 + X 8442607 8723 + X 12108220 102 -
0 X 9509441 2956 + X 935489 2723 + X 8487286 22247 + X 12053727 754 -
0 X 9547909 848 + X 2422023 3948 + X 4561819 4081 + X 12419011 168 +
0 X 9554264 1418 + X 9731220 2861 - X 8017667 3332 + X 8433486 221 +
0 X 9568310 4852 + X 9710929 7215 - X 8049063 5263 + X 8454243 298 +
0 X 9580977 1398 + X 2611895 11788 + X 16998331 2472 - X 8953610 211 +
0 X 9591363 1590 + X 2364041 3919 + X 13838993 3380 - X 3267469 18 -
0 X 9694361 15104 + X 1323423 9033 - X 19923244 6276 - X 10781250 120 -
0 X 9744070 8683 + X 1615140 7454 + X 11240599 12185 + X 11104518 161 +
0 X 9752852 2837 + X 1629871 3383 - X 11255093 3133 + X 11115870 140 +
0 X 9756102 1349 + X 15315280 1250 - X 18974106 1505 + X 10632532 1250 +
0 X 9759458 1474 + X 1214530 2704 + X 18978097 1295 + X 10635797 615 +
0 X 9776823 4141 + X 9971358 4128 + X 11804663 3948 + X 1891456 350 -
0 X 9978493 1730 + X 707816 1899 + X 15252295 1873 + X 4823094 117 +
0 X 10005646 1086 + X 725304 2869 + X 15282061 1326 + X 4850775 11 +
0 X 10041631 3388 + X 856204 3416 - X 2832353 4023 + X 12159843 172 +
0 X 10052254 2587 + X 13672810 2839 - X 15552854 1663 - X 10356569 53 +
0 X 10064441 1615 + X 15665613 2049 - X 9489777 1718 + X 10358732 728 +
0 X 10081985 1500 + X 14094892 2834 + X 8771811 5789 - X 9910064 155 -
0 X 10155301 5023 + X 15307572 3112 + X 11283576 5540 + X 11714005 823 +
0 X 10160500 6718 + X 1200800 8690 - X 11320151 3728 + X 11726744 42 +
0 X 10190029 1589 + X 1174248 3000 - X 11369793 3130 + X 11765314 16 +
0 X 10193014 3266 + X 1170596 3573 - X 11376128 3404 + X 11773613 197 +
0 X 10212601 8271 + X 6110499 5712 + X 19597158 7429 + X 6870707 47 -
0 X 10227590 2111 + X 6245026 4811 + X 19742305 4087 + 2L 34373346 284 +
0 X 10232778 1634 + X 1217615 2490 - X 18982547 2522 - X 10641393 98 +
0 X 10348870 939 + X 7203989 3447 + X 18120046 6632 + X 1116986 536 +
0 X 10354055 6126 + X 7208025 9398 + X 18135303 104319 + X 1122431 213 +
0 X 10399048 4405 + X 7343084 10338 + X 18244403 6864 + X 1206386 188 +
0 X 10407906 8239 + X 7355511 11499 + X 18254537 13467 + X 1216794 149 +
0 X 10419350 6028 + X 1233980 7299 - X 18285704 7962 + X 10656157 60 -
0 X 10430306 1223 + X 1230619 1273 - X 18300572 1049 + X 10651218 210 -
0 X 10433219 21720 + X 12125579 13693 - X 14841697 30189 - X 5256228 317 +
0 X 10455512 738 + X 12123705 1183 - X 14838271 1724 - X 11287218 104 +
0 X 10590253 2883 + X 15290792 3358 + X 15543194 5640 + X 11708922 359 +
0 X 10594356 1518 + X 9684086 2468 + X 8098317 4656 - X 8489244 72 -
0 X 10657045 3209 + X 4880409 3562 - X 11202826 4190 - X 7402349 1286 -
0 X 10692394 1357 + X 7681719 2971 + X 752557 2076 + X 487638 71 +
0 X 10782763 1777 + X 2245593 4285 - X 7118528 1848 + X 2288203 126 +
0 X 10831497 2228 + 2R 45767606 1298 - X 13067590 5936 + 2R 28566197 1298 -
0 X 10882546 2480 + X 13459021 4862 + X 13154935 1983 + X 1448640 176 +
0 X 10885440 1683 + X 13467196 2257 + 3L 219470450 998 - X 1454081 86 +
0 X 11160345 3597 + X 11096203 5482 - X 900563 3506 - X 6303256 142 +
0 X 11235823 1343 + X 11032388 1857 - X 842664 1494 - X 6379596 308 +
0 X 11847696 6958 + X 73042 10553 + X 5846884 8560 + X 4539781 59 -
0 X 11911685 3977 + X 10925849 623 + X 2904991 1123 + X 6507240 623 -
0 X 11926125 1485 + X 10938233 2805 + X 2926570 1031 + X 6492829 281 -
0 X 12065824 2168 + X 521118 12789 - X 17601862 12846 + X 3952818 668 +
0 X 12100089 526 + 2L 89461220 2714 - 2L 92971173 1468 + 2L 37944871 252 +
