alb_ID alb_chr alb_start alb_length alb_strand atr_scf atr_start atr_length atr_strand gam_chr gam_start gam_length gam_strand
AALB009234 2R 15922455 3257 -1 3R 111702844 4224 1 2R 29939145 3509 -1
AALB010602 3R 118254380 1360 1 3L 178786586 1363 -1 3L 203703183 1337 -1
AALB002765 2R 57023394 3045 -1 3R 138902497 1659 1 2R 66387056 1726 1
AALB002972 2R 46767834 2839 1 3R 159257566 2993 -1 2R 81843547 2974 -1
AALB009360 2R 14525782 10330 -1 3R 104110856 8277 1 2R 25862545 4881 -1
AALB002863 2R 62256563 2185 -1 3R 154922858 2427 1 2R 78712984 2407 -1
AALB009165 2R 16847955 1161 1 3R 105969208 1368 1 2R 46576584 1154 -1
AALB001140 2L 69292503 1905 1 2R 20757542 2026 -1 3R 179781633 2190 -1
AALB003644 2R 51210221 1463 1 3R 131343850 1853 -1 2R 60091650 1948 -1
AALB002911 2R 63071964 11146 1 3R 161329609 10528 1 2R 85101423 28960 -1
AALB001767 2L 94013486 2273 -1 2R 50602203 2647 1 3R 135035307 2207 -1
AALB001886 2L 92271185 8444 1 2R 54232816 15759 1 3R 157665154 17177 -1
AALB003580 2R 52380360 9682 -1 3R 149873592 12673 -1 2R 33139644 5587 -1
AALB009586 2R 36257008 5212 1 3R 119647479 3674 1 2R 27248128 3348 1
AALB015765 2L 76115025 16129 -1 2R 36389452 3501 -1 3R 152183922 14940 1
AALB001392 2L 100558595 2098 1 2R 16278510 2452 -1 3R 138093572 2344 1
AALB001785 2L 93658943 11519 1 2R 49776667 10618 -1 3R 154513670 186475 -1
AALB002026 2L 90226376 13918 -1 2R 31727262 19202 -1 3R 139971963 13746 -1
AALB005968 3L 166299474 2859 -1 2L 80442007 11776 -1 2L 101976531 17664 1
AALB005443 3L 160140432 2158 -1 2L 74264374 3341 1 2L 134359485 2387 -1
AALB001071 2L 70559571 632 1 2R 30665854 1853 1 3R 159671796 1400 -1
AALB005705 3L 163327716 5496 1 3R 103678535 2450 1 2R 24769113 2643 1
AALB003080 2R 48665088 2626 -1 3R 140743249 4498 -1 2R 68812707 3664 1
AALB001443 2L 99854329 57286 -1 2R 27600139 25065 -1 3R 180527288 50664 1
AALB010123 3R 110410107 2552 1 3L 177026930 3196 -1 3L 224044823 2247 1
AALB001836 2L 93095579 1235 1 3L 174832052 1253 -1 X 4983467 1816 1
AALB001043 2L 71139052 676 1 2R 27284928 1146 -1 3R 165018216 680 -1
AALB002346 2R 27573592 7624 1 3R 137620659 11850 -1 2R 57676313 7999 1
AALB000957 2L 72880012 907 1 X 6259454 4325 -1 X 19776387 1856 -1
AALB001446 2L 99817101 36214 1 2R 27553355 1792 1 3R 180628321 1508 -1
AALB007909 2L 65020294 21739 -1 2R 56859010 20369 1 3R 184324172 25120 1
AALB004812 3L 151563028 374 -1 2L 97896736 347 -1 2L 100495649 1862 1
AALB004612 3L 148645081 946 1 2L 85800457 1165 -1 2L 103383003 1140 1
AALB000661 2L 77671968 10170 -1 2R 40594958 12189 -1 3R 157627273 11948 1
AALB015540 3R 102324186 944 -1 3L 169348222 1106 1 3L 223087424 985 -1
AALB008905 2R 20198783 6731 -1 3R 113664774 8213 -1 2R 61541016 6749 -1
AALB005904 3L 165524530 5394 1 2L 86500427 8270 -1 2L 99701380 38735 1
AALB001359 2L 100801590 15250 -1 2R 16769007 8640 -1 3R 137271310 7798 1
AALB010710 3R 119961347 2034 -1 3L 164705278 2545 1 3L 198065009 2475 1
AALB004985 3L 154300317 8863 1 2L 69735817 12526 -1 2L 91596151 16864 -1
AALB004236 3L 142220111 3915 1 2L 78619886 6534 -1 2L 126116429 120637 1
AALB005812 3L 164495199 2167 1 2L 93334688 2313 -1 2L 108147387 2221 -1
AALB001472 2L 99381336 1732 1 2R 26068404 5206 1 3R 144791374 1749 1
AALB003485 2R 53524133 419 1 3R 136110987 9105 -1 2R 80080313 1109 -1
AALB009337 2R 14668351 11356 1 3R 103935593 17056 -1 2R 26033837 35592 1
AALB000545 2L 79841053 5427 -1 2R 44874540 6458 1 3R 158098245 8720 1
AALB009663 2R 37095369 2411 -1 3R 148228090 10471 1 2R 42083502 2681 1
AALB000435 2L 81807999 1000 1 2R 19528498 30526 1 3R 166807648 135629 -1
AALB010484 3R 116224894 6425 1 3L 184303568 7721 1 3L 226010601 5964 1
AALB001580 2L 97879120 4469 -1 2R 19881425 2921 -1 3R 166452051 2437 1
AALB008337 2R 40924700 5069 1 3R 160061488 2182 -1 2R 82614465 1942 -1
AALB001481 2L 99193794 22712 1 2R 26224634 16205 -1 3R 144926884 13956 -1
AALB006045 3L 167439273 2097 1 2L 81444676 4351 -1 2L 100723672 55985 -1
AALB002063 2R 35312745 1778 1 3R 155097023 1757 1 2R 44990755 1763 1
AALB001115 2L 69621053 847 1 2R 37195060 1125 1 3R 151032650 1091 -1
AALB009130 2R 17263836 2380 -1 3R 111310742 194 1 2R 30350195 1460 -1
AALB002850 2R 62119014 6503 1 3R 112651860 8486 -1 2R 61778123 6040 -1
AALB002294 2R 31013692 15688 -1 3R 114005959 27317 -1 2R 51783489 104630 1
AALB003872 3R 104573547 4804 1 3L 165604046 5290 -1 3L 215149558 4672 1
AALB001903 2L 91968659 8793 1 2R 53895143 3224 1 3R 136731445 7665 -1
AALB007914 2L 65099448 3490 1 2R 56766860 8850 -1 3R 184235272 20753 -1
AALB001380 2L 100629794 2422 1 2R 16210134 3626 -1 3R 137428945 2725 1
AALB008770 2R 63697454 5825 1 2R 58942030 9323 -1 3R 186593113 23413 1
AALB002748 2R 57143869 7271 1 3R 155231347 4865 -1 2R 45127255 4266 -1
AALB003501 2R 53397188 2903 -1 3R 116702721 1319 1 2R 49459882 2780 -1
AALB015617 2R 19271958 1556 1 3R 112953496 6279 1 2R 52741981 1452 -1
AALB000358 2L 83320239 503 1 2R 24846151 923 1 3R 143505711 535 1
AALB010435 3R 115507242 5840 -1 3L 181459896 5514 1 3L 202425470 6524 1
AALB004452 3L 145857366 9151 1 2L 77414224 5702 -1 2L 109160841 5744 1
AALB009608 2R 36542540 1805 1 3R 158527565 1781 -1 2R 81087841 1787 -1
AALB000461 2L 81255981 3158 1 2R 25623170 2536 1 3R 144281562 2339 1
AALB001865 2L 92515771 5288 1 2R 17490910 5117 1 3R 170076774 986 -1
AALB004663 3L 149431139 3089 -1 2L 64905463 3372 -1 2L 103630246 3294 1
AALB005925 3L 165832281 3148 -1 2L 92911061 1769 -1 2L 109428527 1652 -1
AALB007003 3R 126889195 2644 1 3L 198342363 2869 -1 3L 189688383 9477 -1
AALB004804 3L 151494632 599 -1 2L 97804912 610 -1 2L 100593341 1123 1
AALB007515 3R 134297800 1803 -1 2L 103009090 1455 -1 2L 89105835 1532 1
AALB008634 2R 59350390 3419 -1 3R 160334499 2876 -1 2R 82890816 2169 -1
AALB007205 2R 29332090 7167 -1 3R 155727902 8335 -1 2R 62946092 6449 1
AALB004593 3L 148372117 2763 -1 2L 86147061 3789 1 2L 102952240 3045 -1
AALB004675 3L 149494787 3178 -1 2L 64995080 2527 -1 2L 114057307 2315 1
AALB002175 2R 33190378 2586 -1 3R 108872965 2399 1 2R 37253989 2001 1
AALB002400 2R 26723904 2767 1 3R 122997513 3101 -1 2R 55455607 3076 -1
AALB000145 2L 87121839 2147 -1 2R 30339021 2153 1 3R 163949686 2365 -1
AALB003150 2R 49869455 2339 -1 3R 136900242 2966 1 2R 67612591 2510 1
AALB004661 3L 149427907 1082 -1 2L 79649143 3504 -1 2L 116565446 1482 1
AALB010746 3R 120538189 4004 -1 3L 174217360 15090 -1 3L 204624142 10431 -1
AALB004947 3L 154019358 1052 -1 2L 88378231 4093 1 2L 129112653 3629 -1
AALB007607 3R 131675301 2063 1 3L 196123433 2030 -1 3L 191657195 28469 1
AALB008182 2R 43177072 867 -1 3R 153782457 1658 1 2R 64656946 1709 1
AALB008898 2R 20274010 7431 -1 3R 113743982 3685 -1 2R 52152207 3114 1
AALB004642 3L 148885376 2649 -1 2L 79124115 11027 -1 2L 105278509 13287 -1
AALB006170 3L 169003625 4355 1 2L 95781386 2801 1 2L 123433076 2346 -1
AALB002694 2R 22421834 3627 1 3R 108496299 2685 1 2R 27563083 2650 1
AALB002437 2R 26470618 1678 -1 3R 123346136 1606 1 2R 33059881 889 -1
AALB014398 3R 123253363 1037 1 3L 175070022 1010 -1 3L 225949366 794 1
AALB007239 2R 28912451 8957 -1 3R 138793354 6820 -1 2R 54254475 6864 -1
AALB008295 2R 41607672 2674 1 3R 139858824 3572 1 2R 29004382 2755 -1
AALB015589 2R 19297553 1870 1 3R 112973879 2133 1 2R 52734917 2061 -1
AALB005776 3L 164064149 2174 1 2L 67549034 2038 1 2L 109915722 2129 -1
AALB005584 3L 161664098 2112 1 2L 87079337 2110 1 2L 120287650 1770 -1
AALB009536 2R 12375952 6347 1 3R 124850005 10769 1 2R 58275101 7352 1
AALB008040 2L 67214029 4977 -1 2R 33333684 1252 -1 3R 155961283 1290 1
AALB010285 3R 113167509 1586 1 3L 170064709 1502 -1 3L 222021085 1728 1
AALB003052 2R 48180367 2323 1 3R 109253263 3692 -1 2R 53195287 2729 1
AALB010004 3R 108089201 1672 -1 3L 168596568 2323 -1 2L 88484985 2224 1
AALB000247 2L 85202059 2518 -1 2R 47867784 2550 1 3R 135477191 2203 1
AALB008767 2R 57457002 1454 1 3R 150422814 2352 -1 2R 79752201 1653 1
AALB008431 2R 39209682 974 1 3R 146277487 2323 -1 2R 54391787 1984 -1
AALB002259 2R 31707686 1858 1 3R 110247551 2492 1 2R 45459579 2318 1
AALB008913 2R 20160697 3720 -1 3R 113602118 4150 -1 2R 61484176 3424 -1
AALB005976 3L 166425921 7527 -1 2L 73981681 22202 -1 2L 131970112 57042 1
AALB005803 3L 164432675 8071 1 2L 93403669 8595 -1 2L 106080888 6753 1
AALB000692 2L 77080018 7693 1 2R 51802563 3862 -1 3R 139040215 3347 -1
AALB002031 2L 90147610 914 1 2R 31644162 1869 1 3R 139875836 677 1
AALB010675 3R 119441360 884 1 3L 170755941 970 -1 3L 220886005 975 1
AALB003029 2R 47722045 1792 1 3R 115243587 2278 -1 2R 67062575 1900 1
AALB007210 2R 29283078 4195 -1 3R 155675725 4146 -1 2R 63006397 4242 1
AALB004041 3R 123264958 1342 -1 3L 175059870 1293 1 3L 225958641 1196 -1
AALB000343 2L 83579120 6172 -1 2R 52695870 3651 1 3R 171811357 6191 -1
AALB003526 2R 53113817 9667 1 3R 159925361 7997 1 2R 82484553 7915 1
AALB000407 2L 82384003 5845 1 2R 32753485 6081 1 3R 147569368 7553 -1
AALB000382 2L 82936255 7303 1 2R 27739090 2058 1 3R 178623327 3066 1
AALB009459 2R 13251445 7593 -1 3R 126211492 11956 -1 2R 75506659 56860 -1
AALB010115 3R 110266891 5809 -1 3L 165582577 18660 -1 3L 215169721 7675 1
AALB000711 2L 76802308 1050 1 2R 52134542 7323 1 3R 146418131 2036 -1
AALB001459 2L 99616398 8234 1 2R 38882495 15441 1 3R 165535513 638 -1
AALB009470 2R 13207115 2268 -1 3R 126160281 2520 -1 2R 80969520 2441 1
AALB010113 3R 110255746 2131 -1 3L 165570384 2362 -1 3L 215192822 2604 1
AALB008159 2R 43468222 1970 1 3R 111152655 2281 1 2R 70020342 2071 -1
AALB003147 2R 49854782 610 -1 3R 136922413 2300 1 2R 67640284 1099 1
AALB003086 2R 48824212 2337 1 3R 140904192 13920 1 2R 68627427 2210 -1
AALB002002 2L 90529361 1132 -1 2R 22047390 1121 -1 3R 179452374 1040 -1
AALB005413 3L 159879325 6096 -1 2L 72720463 5326 1 2L 134568202 7529 1
AALB006016 3L 167073217 3512 -1 2L 81891863 4288 1 2L 111859001 4192 -1
AALB004459 3L 145964947 2138 -1 2L 68616739 26578 -1 2L 107045657 8610 1
AALB000903 2L 74041331 680 -1 2R 47240649 6247 -1 3R 148895942 764 1
AALB000096 2L 88310337 1960 -1 2R 28887750 14513 1 3R 176974723 2142 -1
AALB009028 2R 18761271 1801 1 3R 143266092 2750 1 2R 65314212 2243 1
AALB002701 2R 22345323 2171 -1 3R 108407111 3058 -1 2R 37090921 3701 -1
AALB007237 2R 28927051 1840 -1 3R 138800345 10397 -1 2R 54261515 10194 -1
AALB000910 2L 73880963 22574 1 2R 55295856 27128 1 3R 149142499 33929 -1
AALB002480 2R 25840933 4034 1 3R 115099712 4871 1 2R 67193150 13875 -1
AALB001191 2L 68184972 5263 1 2R 45888571 16989 1 3R 153799498 7198 -1
AALB001972 2L 90852499 2676 1 2R 50559403 752 1 3R 135076473 758 -1
AALB008837 2R 21429179 2188 -1 3R 107469768 2371 -1 2R 36052561 2297 -1
AALB008962 2R 19727837 9975 -1 3R 115697900 3789 1 2R 50489194 3738 -1
AALB008955 2R 19781843 1856 1 3R 115652380 1450 -1 2R 50536426 919 1
AALB008494 3R 125455126 402 1 3L 173663753 6532 -1 3L 219851642 797 1
AALB001499 2L 99086469 3659 1 2R 39977372 26620 -1 3R 140814245 3995 -1
AALB003897 3R 130428916 3251 -1 3L 197375931 5530 -1 3L 190657902 4165 -1
AALB000994 2L 72132845 1444 -1 2R 26280309 1473 1 3R 144979319 1409 1
AALB009595 2R 36466377 728 -1 3R 119891360 1244 -1 2R 27502033 945 -1
AALB000214 2L 85673990 488 1 2R 37301369 488 -1 3R 150885586 1027 1
AALB015804 2R 50818102 2315 1 3R 155907710 3995 -1 2R 62767206 1775 1
AALB005798 3L 164410119 1822 1 2L 67929959 3299 1 2L 109497876 5884 -1
AALB000566 2L 79358140 5352 1 2R 43740327 5518 1 3R 172884418 14318 1
AALB003016 2R 47565451 677 -1 3R 110729810 680 1 2R 66885185 939 -1
AALB004829 3L 151998083 6477 -1 2L 71599021 8940 1 2L 121039030 8278 1
AALB008716 2R 58243467 8040 -1 3R 120139213 14170 1 2R 69796483 8981 -1
AALB008396 2R 39749836 1040 -1 3R 145020838 1072 1 2R 76439098 2780 1
AALB010308 3R 113816215 2304 1 3L 167838638 20615 -1 3L 219215502 2162 -1
AALB008533 2R 60974304 4098 1 3R 138472640 11193 -1 2R 78625625 5357 1
AALB010137 3R 110710072 2629 -1 3L 171563723 5379 1 3L 225144504 2093 -1
AALB004490 3L 147022185 3640 -1 2L 65430333 6588 -1 2L 131151926 3624 -1
AALB008368 2R 40557878 2753 1 3R 117043733 2957 -1 2R 49099326 2808 1
AALB009495 2R 12859640 12877 1 3R 125698279 17993 1 2R 59110597 14720 1
AALB015646 2R 48349936 1631 1 3R 154859051 1745 1 2R 56682988 1672 -1
AALB005586 3L 161670669 1054 1 2L 87086177 1416 1 2L 120280187 1334 -1
AALB006953 3R 126108037 1496 1 3L 197632237 1784 -1 3L 191888061 1286 -1
AALB005924 3L 165797537 3137 1 2L 92867117 6107 1 2L 109381134 3489 1
AALB003121 2R 49580736 5142 -1 3R 137233190 8210 1 2R 68017965 5239 1
AALB010593 3R 118207709 2452 -1 3L 162406629 1995 -1 3L 207939413 1728 -1
AALB002770 2R 56974806 1899 1 3R 138946103 1427 -1 2R 66455868 1737 -1
AALB001545 2L 98568974 401 -1 2R 24948226 4365 -1 3R 143614340 3433 -1
AALB001320 2L 101368695 7111 1 2R 39607132 5238 -1 3R 172494277 24287 1
AALB008117 2R 44228192 11333 1 3R 114906692 13835 -1 2R 33509681 27743 -1
AALB015797 2R 61740466 1153 -1 3R 156249367 994 -1 2R 62315770 891 1
AALB008311 2R 41204362 8630 1 3R 160327631 5376 1 2R 82885516 3093 1
AALB000400 2L 82535534 11387 -1 2R 32918488 12125 -1 3R 147355391 2639 1
AALB004049 3R 123217459 5647 1 3L 175108975 1948 -1 3L 225919596 5182 1
AALB008105 2R 44479282 6601 -1 3R 144186821 15246 1 2R 38848704 5351 1
AALB010822 3R 121855593 1611 1 3L 170684428 1640 -1 3L 220988095 1362 1
AALB005777 3L 164069072 6326 -1 2L 67551146 18762 -1 2L 109895791 16589 1
AALB014321 3L 138895796 2915 -1 2L 83621777 2894 1 2L 97661238 3189 1
AALB007435 3R 128943895 5063 -1 3L 172180467 7003 -1 3L 214834990 6067 -1
AALB004171 3L 141515056 1790 -1 2L 77055013 2611 -1 2L 99538837 1859 1
AALB003827 3R 103181687 1990 1 3L 167316954 1785 -1 3L 218413817 1711 -1
AALB007535 3R 134093763 5652 1 2L 97594406 4237 -1 2L 86002453 4053 -1
AALB009400 2R 13761727 2037 -1 3R 104859729 8289 1 2R 25049482 1239 -1
AALB007264 2R 28457438 8730 1 3R 128419526 12006 1 2R 71448861 16346 1
AALB010317 3R 113845067 1762 -1 3L 167885735 2694 -1 3L 219252219 2721 -1
AALB008610 2R 59857586 1758 -1 3R 157191498 9591 1 2R 42928305 9605 1
AALB008648 2R 59072839 8559 -1 3R 129101355 16943 -1 2R 31304067 6442 -1
AALB004909 3L 153629058 6652 1 2L 62446953 2613 1 2L 125365476 2122 1
AALB007136 2R 30460348 849 1 3R 153960072 3298 -1 2R 38152885 23405 1
AALB000394 2L 82747199 1374 -1 2R 48489430 1421 -1 3R 135920482 1557 -1
AALB005814 3L 164499047 1579 1 2L 93330937 1726 -1 2L 108143836 1009 -1
AALB009268 2R 15543504 3892 -1 3R 135158706 4630 -1 2R 64717506 4094 1
AALB003205 3L 138655295 2379 -1 2L 83327444 11310 -1 2L 97356086 1937 -1
AALB009685 2R 37536939 8164 -1 3R 118013027 4638 -1 2R 48080657 4520 1
AALB007620 3R 131880623 2160 1 3L 198057678 2328 -1 3L 200533062 2379 1
AALB002587 2R 24098553 27953 -1 3R 127750935 5796 1 2R 60985423 2477 1
AALB009072 2R 17950529 3483 -1 3R 127973378 2232 -1 2R 61197802 1738 -1
AALB010648 3R 119006413 857 -1 3L 187761910 1011 -1 3L 200290382 928 -1
AALB004786 3L 151223693 7435 -1 2L 76892628 3807 -1 2L 96109330 3796 1
AALB007847 2L 64179883 6045 -1 2R 58044925 10180 -1 3R 185545628 5966 -1
AALB005760 3L 163911932 6010 -1 2L 80046271 19412 -1 2L 128309236 17245 -1
AALB002062 2R 35326994 3038 1 3R 155112820 5057 1 2R 45009100 3595 1
AALB005967 3L 166293991 1968 1 2L 80422820 15034 1 2L 101998846 47392 -1
AALB004687 3L 149748573 5283 1 2L 65265022 1154 1 2L 113748070 4127 -1
AALB000080 2L 88623271 1278 -1 2R 35949903 2072 -1 3R 152609197 8934 1
AALB010207 3R 112108893 2554 1 3L 176245696 8903 1 3L 193750117 23961 1
AALB007991 2L 66068241 3705 -1 2R 38085090 4742 1 3R 157495499 5321 1
AALB001110 2L 69692510 1766 1 2R 37271048 1792 1 3R 150934990 1873 -1
AALB003413 2R 54571252 731 -1 3R 155153072 1631 -1 2R 45048455 752 -1
AALB001727 2L 94381591 4426 1 2R 37837515 1304 -1 3R 160318478 6042 1
AALB001497 2L 99106853 1407 -1 2R 39960279 1783 1 3R 140782406 1555 1
AALB009089 2R 17822545 6604 1 3R 122276031 5399 -1 2R 40354720 3223 -1
AALB005051 3L 155495946 1187 1 2L 87187787 1326 1 2L 120178591 1064 -1
AALB000544 2L 79854663 8755 -1 2R 44855628 10966 1 3R 158051586 35607 1
AALB001670 2L 95852040 1524 -1 2R 41027616 1921 1 3R 162251711 1363 1
AALB010612 3R 118531942 4627 -1 3L 187115355 12980 -1 3L 226367509 4154 -1
AALB007421 3R 129020665 6796 -1 3L 192161010 5891 1 3L 208539610 5215 -1
AALB001092 2L 70204127 3423 1 2R 36722742 3581 -1 3R 151694498 3036 1
AALB004760 3L 150810665 567 -1 2L 100203500 1631 1 2L 89367738 607 1
AALB007935 2L 65225185 3409 1 2R 56502352 8770 -1 3R 183972723 3613 -1
AALB008204 2R 43039268 1617 1 3R 146953080 2681 -1 2R 40826719 1935 1
AALB008806 2R 21697629 2601 1 3R 107756903 2944 1 2R 36358882 2732 1
AALB002235 2R 32011673 1133 -1 3R 107207507 1115 1 2R 35759074 1939 1
AALB002004 2L 90513794 8299 -1 2R 46432462 16344 -1 3R 181846503 14185 -1
AALB006176 3L 169115501 9648 1 2L 95943718 10808 1 2L 123261284 2134 -1
AALB002206 2R 32716325 1693 -1 3R 106600262 15200 1 2R 35026181 13553 1
AALB008795 2R 63427187 1496 1 2R 58679993 1484 1 3R 187077294 1499 -1
AALB009693 2R 37607620 9107 -1 3R 133557297 11554 1 2R 64305860 6089 1
AALB000033 2L 89397851 2652 1 2R 52491325 2955 1 3R 141256218 2644 -1
AALB003411 2R 54573862 5744 -1 3R 147613630 8599 1 2R 41459964 6083 1
AALB000938 2L 73485883 2453 -1 2R 42754956 2552 -1 3R 149816086 3145 1
AALB008599 2R 59980841 2161 1 3R 149374221 4109 1 2R 30401033 2232 -1
AALB009482 2R 13040887 502 1 3R 125945313 809 1 2R 53388498 704 1
AALB001840 2L 93062081 6290 -1 2R 50495464 12934 1 3R 155419827 12400 1
AALB010601 3R 118250618 3045 -1 3L 178789018 1758 1 3L 203700674 5868 1
AALB010355 3R 114477813 602 -1 3R 106147736 551 -1 X 4994393 1851 1
AALB009442 2R 13487874 7504 -1 3R 126540357 8379 -1 2R 75952987 3534 -1
AALB005317 3L 158833383 2001 -1 2L 61753467 864 -1 2L 124625855 887 -1
AALB009948 3R 107312963 1937 1 3L 175801172 3420 1 3L 193296468 2232 1
AALB008442 2R 38965752 1633 1 3R 116069711 1982 -1 2R 50080622 1880 1
AALB010758 3R 120865089 2957 1 3L 174597574 3584 1 3L 204963618 4882 1
AALB007004 3R 126894134 7503 -1 3L 198332552 9390 1 3L 189752182 1162 -1
AALB015655 2L 93706007 867 -1 2R 22667763 1657 1 2L 125788600 867 -1
AALB008123 2R 44088028 5538 1 3R 111841841 10025 -1 2R 33666636 5792 -1
AALB010434 3R 115498949 5856 -1 3L 181468163 12202 1 3L 223612401 2951 -1
AALB002275 2R 31516172 666 1 3R 109579329 2226 -1 2R 63678030 2157 1
AALB015666 2L 81936101 3583 1 2R 19681436 3593 1 3R 166788709 4840 -1
AALB005683 3L 163005062 4976 1 2L 77283115 3423 1 2L 109307714 5971 -1
AALB000974 2L 72744511 6597 1 2R 31948162 7126 -1 3R 140186125 6869 -1
AALB009265 2R 15567482 757 1 3R 135187558 966 1 2R 28370962 1234 -1
AALB001873 2L 92369852 653 1 2R 54369232 15006 1 3R 172417274 14514 1
AALB014164 2L 96931147 10060 1 2R 18354163 4364 -1 3R 168876555 3523 1
AALB004924 3L 153850789 2270 1 2L 62742928 2258 1 2L 102859937 2411 -1
AALB008406 2R 39482256 962 -1 3R 131556489 790 1 2R 60281902 941 1
AALB001328 2L 101334816 3511 1 2R 17348548 8288 1 3R 170297527 2922 -1
AALB001414 2L 100158757 19189 -1 2R 16647717 14815 1 3R 137403776 12842 -1
AALB000588 2L 78669022 1401 1 2R 42898892 1133 1 3R 181765146 713 -1
AALB002476 2R 25872214 1776 -1 3R 156737403 10140 1 2R 30581491 1932 -1
AALB005874 3L 165269499 453 -1 2L 94208607 584 -1 2L 115950616 553 1
AALB015813 3L 160328771 2636 1 2L 73108620 2471 -1 2L 132949051 2542 1
AALB010624 3R 118687798 1049 -1 3L 187323861 7635 -1 3L 199855179 824 -1
AALB008688 2R 58546127 2734 1 3R 136209853 3241 -1 2R 80245559 3426 -1
AALB008729 2R 58003412 2380 1 3R 137477524 5384 -1 2R 57833762 3506 1
AALB000152 2L 86943625 2023 1 2R 24208038 3138 1 3R 142946768 2710 1
AALB004868 3L 152977381 4539 -1 2L 102642728 5598 -1 2L 98866636 4509 1
AALB004627 3L 148764694 6523 1 2L 97622861 15987 1 2L 103546245 6837 1
AALB006981 3R 126411896 22892 -1 3L 195372159 1866 -1 3L 201445268 24596 -1
AALB010482 3R 116221116 1121 1 3L 184299611 2560 1 3L 226004374 1132 1
AALB005532 3L 161100428 7573 -1 2L 84547007 11468 1 2L 130032631 105083 1
AALB002764 2R 57033682 12722 1 3R 138854595 3364 1 2R 66297159 2277 1
AALB003906 2R 38258791 1726 -1 3R 157028836 5353 -1 2R 42762465 1757 -1
AALB009440 2R 13499007 502 -1 3R 106167419 906 1 2R 46303861 699 -1
AALB000674 2L 77466380 3979 -1 2R 40313921 9044 -1 3R 141148439 10171 -1
AALB004261 3L 143000947 4054 1 2L 77874149 6945 -1 2L 108645181 1744 1
AALB008947 2R 19814817 17531 1 3R 115595244 3423 -1 2R 50594284 1660 1
AALB008752 2R 57531123 2350 1 3R 129877391 2455 -1 2R 31935274 2319 -1
AALB009721 2R 38134865 5295 1 3R 131697156 5565 -1 2R 46071799 3911 1
AALB003407 2R 54595425 7714 -1 3R 132766626 7064 1 2R 30822158 12260 -1
AALB008474 3R 125766946 673 1 3L 189880843 867 1 3L 209987777 838 1
AALB010045 3R 108878470 4985 1 3L 184503122 1328 -1 3L 213626752 521 -1
AALB005095 3L 156098670 12594 -1 2L 80652497 15125 1 2L 101690730 16615 -1
AALB005334 3L 158966698 3027 -1 2L 97170593 5126 1 2L 100179020 8506 -1
AALB006094 3L 167970512 1041 1 2L 90860632 1183 -1 2L 106010510 1214 -1
AALB009184 2R 16637661 3279 -1 3R 105761522 20410 -1 2R 26989187 2577 -1
AALB003976 3R 124224119 1453 -1 3L 197663426 1164 1 3L 191900616 1120 1
AALB006120 3L 168239987 3942 -1 2L 63220131 7867 -1 2L 102308588 40017 1
AALB007048 3R 127852625 3386 -1 3L 179217407 9979 1 3L 206150462 4406 1
AALB003360 2R 55560584 7594 -1 3R 143029677 20521 1 2R 72269554 29614 -1
AALB006010 3L 166998277 1501 1 2L 81991281 2322 -1 2L 123581473 1534 -1
AALB004374 3L 144434112 8052 1 2L 101201778 9356 -1 2L 99372019 7750 -1
AALB002165 2R 33242888 8875 -1 3R 144426561 12706 1 2R 42517536 9452 -1
AALB008652 2R 59046458 1045 1 3R 120969813 1335 1 2R 31278323 1211 1
AALB002672 2R 22595531 17258 -1 3R 108723380 2471 -1 2R 29492126 12786 -1
AALB000203 2L 85790675 3032 1 2R 46528603 3695 1 3R 181953485 3131 1
AALB008633 2R 59354317 1509 1 3R 157741518 755 -1 2R 43479905 1554 -1
AALB010052 3R 109015511 8353 1 3L 184334012 5978 -1 3L 213373152 8487 -1
AALB001232 3R 133734135 2541 -1 3L 198614282 3700 1 3L 190277836 4721 -1
AALB007279 2R 28274418 2791 -1 3R 150540702 1461 -1 2R 79620926 1840 1
AALB010389 3R 114753628 2211 1 3L 186117705 2302 -1 3L 194425895 2202 1
AALB007987 2L 66013885 5642 -1 2R 48837769 6733 -1 3R 136182169 5796 -1
AALB006189 3L 169269998 977 1 2L 96198591 1124 -1 2L 122998751 962 1
AALB003584 2R 52341193 1020 -1 3R 149827419 3656 -1 2R 55710993 2695 1
AALB001715 2L 94509395 3224 -1 2R 42408988 9763 1 3R 160496426 11194 -1
